User_ID,Item_ID,Rating
30,2,4
30,28,2
30,78,4
30,36,5
30,88,5
30,98,1
30,33,5
30,95,4
30,60,1
30,80,5
30,46,5
30,99,1
30,86,3
30,83,2
30,105,1
30,40,3
30,56,2
30,18,1
30,49,2
30,15,4
30,57,3
30,81,1
30,42,1
30,53,3
30,74,4
30,48,4
30,37,1
30,87,3
30,10,4
30,73,1
30,70,5
30,3,2
30,9,4
30,1,3
30,45,5
30,20,2
30,14,1
30,84,5
30,77,2
30,94,5
30,19,1
30,21,5
30,79,4
30,4,3
30,101,2
30,29,3
30,52,5
30,69,5
30,104,4
30,75,1
31,62,2
31,74,1
31,86,5
31,67,3
31,37,1
31,41,5
31,89,5
31,30,5
31,104,4
31,96,5
31,68,5
31,5,5
31,82,2
31,27,2
31,64,1
31,54,4
31,87,3
31,55,5
31,99,3
31,88,4
31,60,1
31,7,1
31,65,1
31,78,3
31,15,3
31,8,1
31,49,2
31,43,2
31,58,4
31,45,5
31,66,3
31,29,2
31,93,5
31,33,1
31,25,4
31,36,4
31,11,1
31,57,1
31,12,1
31,42,3
31,72,4
31,92,1
31,48,2
31,26,4
31,14,2
31,13,1
31,32,1
31,56,5
31,22,2
31,70,4
31,95,3
31,31,4
31,75,3
31,59,5
31,47,5
31,4,1
31,90,2
31,52,3
31,16,3
31,84,5
31,51,2
31,91,1
31,23,5
31,21,3
31,24,2
31,76,4
31,2,2
31,81,4
31,50,3
31,63,3
31,17,5
31,9,4
31,69,5
31,20,4
31,6,5
32,67,3
32,21,5
32,88,1
32,22,5
32,41,5
32,6,3
32,45,3
32,32,5
32,27,1
32,42,4
32,8,1
32,4,4
32,51,4
32,96,2
32,14,3
32,102,2
32,47,3
32,48,3
32,38,3
32,84,4
32,54,4
32,97,2
32,93,3
32,60,4
32,18,4
32,31,1
32,44,3
32,13,3
32,99,5
32,85,1
32,2,2
32,17,1
32,80,3
32,35,5
32,95,5
32,23,1
32,91,3
32,89,1
32,94,4
32,10,5
32,68,3
32,29,3
32,74,4
32,75,2
32,34,1
32,25,5
32,30,5
32,66,2
32,57,3
32,76,5
32,56,3
32,16,2
32,28,4
32,62,3
32,24,3
32,71,3
32,61,1
32,52,4
32,12,2
32,92,1
32,40,5
32,78,4
32,20,4
32,39,2
32,7,1
32,81,2
32,103,3
32,55,2
32,65,1
32,70,3
32,59,5
32,37,2
32,46,1
32,53,4
32,98,5
32,15,5
32,9,4
32,77,5
32,11,4
32,58,3
33,74,2
33,7,2
33,42,1
33,82,3
33,52,3
33,97,4
33,5,3
33,62,2
33,26,2
33,27,3
33,98,5
33,87,4
33,44,4
33,50,3
33,11,5
33,91,1
33,70,1
33,65,5
33,6,4
33,2,1
33,19,1
33,14,2
33,21,4
33,104,4
33,48,5
33,66,2
33,78,5
33,61,4
33,25,3
33,96,4
33,31,5
33,86,1
33,33,5
33,45,4
33,67,3
33,9,1
33,46,1
33,57,3
33,40,3
33,15,1
33,34,4
33,63,4
33,13,4
33,20,2
33,84,5
33,102,5
33,1,5
33,101,2
33,54,4
33,35,5
33,56,1
33,36,5
33,39,4
33,53,1
33,60,1
33,89,5
33,71,5
33,75,2
33,93,2
33,10,5
33,55,2
33,51,4
33,103,3
33,17,4
33,79,2
33,58,5
33,88,4
33,49,3
33,85,5
33,41,5
33,30,5
33,99,2
33,47,2
33,68,2
33,28,5
33,37,5
33,76,1
33,32,2
34,90,3
34,103,3
34,27,2
34,100,2
34,3,1
34,92,4
34,35,4
34,98,5
34,68,3
34,59,5
34,10,1
34,86,1
34,78,3
34,91,5
34,33,3
34,40,2
34,101,1
34,47,4
34,8,4
34,22,3
34,9,2
34,95,4
34,81,4
34,63,4
34,57,1
34,31,3
34,74,1
34,11,2
34,2,4
34,51,3
34,45,4
34,85,2
34,7,4
34,17,2
34,38,4
34,60,1
34,75,1
34,32,4
34,97,1
34,21,3
34,73,4
34,28,1
34,41,5
34,93,4
34,19,5
34,15,1
34,26,4
34,71,3
34,66,5
34,62,2
34,55,4
34,58,5
34,99,1
34,102,3
34,39,4
34,52,2
34,30,1
34,96,1
34,46,3
34,25,2
34,14,4
34,1,5
34,36,4
34,67,3
34,65,3
34,87,4
34,42,4
34,77,3
34,94,5
34,29,4
34,12,4
34,82,3
34,56,1
34,61,3
34,5,5
34,54,2
34,34,4
34,83,2
34,105,5
34,24,4
34,80,1
35,41,4
35,67,5
35,18,5
35,92,1
35,57,5
35,98,4
35,52,3
35,13,2
35,5,2
35,90,3
35,30,2
35,94,5
35,6,5
35,83,3
35,24,3
35,33,5
35,10,5
35,37,5
35,59,4
35,84,5
35,79,1
35,91,1
35,28,3
35,97,2
35,48,5
35,63,2
35,44,4
35,43,5
35,96,1
35,62,3
35,17,4
35,34,2
35,78,4
35,74,3
35,54,4
35,53,1
35,85,4
35,40,5
35,3,1
35,8,2
35,1,1
35,47,5
35,22,5
35,26,4
35,27,5
35,55,2
35,49,4
35,25,5
35,88,5
35,72,5
35,20,5
35,11,4
35,68,2
35,81,4
35,64,3
35,71,1
35,104,5
35,105,5
35,95,1
35,60,1
35,32,5
35,99,1
35,35,3
35,75,1
35,102,4
35,89,1
35,100,3
35,23,5
35,80,4
35,65,1
35,4,3
35,77,5
35,14,5
35,46,5
35,42,2
35,73,3
35,58,1
35,38,5
35,19,1
35,7,3
35,56,1
35,31,4
35,76,1
35,12,1
35,61,5
36,59,4
36,70,5
36,17,4
36,85,2
36,9,3
36,62,4
36,73,4
36,80,3
36,53,3
36,23,5
36,6,2
36,45,5
36,97,5
36,5,3
36,1,3
36,72,4
36,103,4
36,102,2
36,81,4
36,93,5
36,38,4
36,84,2
36,46,3
36,29,5
36,60,5
36,19,1
36,100,5
36,18,1
36,89,3
36,24,1
36,52,5
36,71,5
36,95,5
36,77,1
36,104,1
36,99,3
36,83,2
36,8,4
36,35,4
36,41,1
36,31,1
36,33,5
36,44,2
36,36,1
36,40,3
36,3,2
36,76,1
36,78,4
36,65,5
36,12,5
36,49,2
36,4,5
36,15,5
36,55,5
36,11,2
36,51,4
36,22,4
36,47,2
36,39,3
36,14,4
36,86,4
36,48,2
36,94,4
36,69,3
36,87,1
36,2,1
36,101,1
36,37,4
36,16,4
36,75,4
36,21,3
36,43,1
36,27,3
36,105,1
36,61,5
37,22,3
37,21,5
37,14,4
37,60,3
37,104,1
37,92,5
37,9,2
37,44,3
37,7,3
37,97,2
37,88,1
37,65,4
37,24,1
37,45,1
37,2,5
37,28,3
37,39,1
37,54,4
37,89,3
37,100,1
37,103,4
37,11,3
37,26,3
37,83,2
37,6,1
37,69,4
37,99,5
37,36,2
37,82,2
37,64,5
37,37,1
37,3,1
37,29,3
37,94,4
37,84,3
37,79,2
37,46,4
37,59,3
37,101,3
37,10,3
37,85,5
37,73,1
37,63,1
37,25,3
37,4,5
37,56,1
37,18,5
37,51,5
37,15,5
37,67,3
37,55,5
37,93,1
37,17,5
37,42,3
37,68,3
37,74,1
37,43,1
37,102,4
37,71,1
37,19,2
37,27,2
37,31,2
37,33,1
37,72,5
37,96,2
37,34,2
37,58,5
37,30,4
37,98,4
37,23,4
37,50,1
37,35,1
37,81,3
37,62,5
37,12,2
37,91,2
37,48,1
37,47,3
37,20,4
37,61,5
37,5,3
38,97,2
38,32,3
38,3,3
38,79,5
38,2,2
38,71,3
38,62,5
38,20,3
38,76,2
38,29,1
38,27,2
38,41,5
38,85,4
38,42,2
38,74,2
38,36,4
38,83,4
38,25,4
38,105,2
38,104,1
38,53,1
38,18,4
38,69,1
38,68,3
38,93,4
38,8,4
38,10,3
38,43,2
38,57,3
38,1,3
38,77,4
38,9,4
38,90,3
38,31,3
38,86,5
38,45,3
38,52,2
38,72,4
38,26,3
38,91,5
38,82,2
38,15,5
38,37,3
38,13,2
38,87,3
38,96,2
38,51,1
38,48,2
38,21,3
38,16,1
38,101,5
38,5,1
38,98,4
38,102,1
38,34,1
38,70,1
38,92,2
38,67,2
38,11,2
38,99,4
38,47,3
38,65,3
38,95,3
38,81,4
38,6,5
38,84,3
38,60,5
38,40,2
38,39,3
38,56,2
38,49,4
38,55,2
38,80,2
38,61,3
38,35,3
38,75,1
38,12,5
38,46,4
39,97,5
39,56,1
39,65,5
39,78,3
39,94,5
39,49,1
39,74,1
39,19,1
39,95,2
39,70,3
39,29,2
39,44,3
39,6,2
39,25,4
39,80,1
39,45,5
39,69,2
39,10,4
39,43,1
39,36,4
39,54,1
39,38,4
39,84,5
39,89,1
39,60,5
39,87,1
39,72,1
39,57,1
39,48,2
39,9,2
39,3,4
39,11,5
39,100,3
39,105,1
39,77,4
39,46,4
39,90,4
39,104,4
39,1,1
39,42,3
39,91,5
39,93,3
39,96,1
39,99,1
39,27,1
39,39,3
39,66,5
39,26,2
39,21,5
39,2,4
39,34,3
39,101,1
39,103,5
39,20,5
39,12,1
39,71,5
39,58,2
39,18,3
39,17,3
39,83,3
39,47,1
39,33,5
39,15,5
39,92,2
39,35,3
39,53,3
39,16,3
39,4,1
39,51,2
39,81,3
39,28,2
39,75,3
39,59,2
39,22,3
39,13,4
39,41,1
39,64,5
39,73,2
39,52,1
39,82,3
39,14,1
39,8,1
39,85,3
39,86,4
40,25,4
40,31,4
40,33,3
40,86,4
40,90,1
40,22,3
40,63,1
40,13,1
40,80,5
40,54,1
40,15,3
40,57,2
40,104,1
40,85,2
40,39,5
40,101,3
40,50,5
40,20,5
40,14,1
40,98,1
40,83,1
40,70,3
40,88,1
40,84,1
40,93,1
40,47,2
40,92,2
40,58,3
40,24,4
40,16,2
40,23,3
40,40,3
40,18,5
40,9,4
40,91,4
40,82,4
40,97,3
40,1,2
40,38,5
40,6,1
40,100,3
40,81,1
40,66,5
40,3,2
40,65,5
40,94,2
40,72,2
40,4,4
40,45,5
40,44,2
40,62,2
40,75,1
40,55,1
40,48,3
40,7,1
40,69,4
40,26,3
40,87,2
40,36,5
40,37,5
40,49,3
40,5,1
40,68,4
40,52,4
40,43,1
40,103,4
40,30,4
40,32,1
40,79,5
40,35,3
40,67,4
40,71,2
40,2,1
40,28,5
40,8,3
40,12,2
40,34,1
40,60,5
40,78,3
40,42,2
41,82,5
41,70,5
41,60,3
41,46,3
41,95,3
41,30,2
41,67,5
41,4,2
41,12,3
41,44,2
41,75,5
41,54,1
41,10,3
41,5,4
41,23,1
41,71,3
41,31,2
41,84,2
41,43,3
41,39,2
41,3,1
41,101,3
41,66,4
41,99,4
41,37,2
41,58,2
41,18,1
41,29,3
41,6,4
41,28,3
41,62,5
41,57,3
41,19,5
41,41,3
41,76,3
41,49,2
41,81,5
41,93,1
41,88,5
41,27,4
41,72,2
41,73,3
41,61,4
41,22,4
41,45,5
41,26,2
41,35,1
41,40,4
41,59,4
41,47,1
41,102,3
41,90,1
41,100,3
41,33,1
41,55,1
41,68,2
41,17,2
41,64,3
41,98,2
41,53,4
41,91,5
41,32,2
41,21,4
41,96,5
41,94,5
41,103,5
41,92,3
41,20,1
41,2,1
41,16,3
41,38,1
41,56,4
41,25,1
41,52,3
41,51,3
41,7,3
41,13,5
41,15,3
41,104,2
41,11,2
41,85,2
41,74,3
41,48,3
41,42,5
42,100,5
42,51,3
42,9,4
42,67,5
42,74,2
42,41,4
42,91,2
42,95,3
42,64,3
42,23,2
42,96,3
42,25,1
42,73,4
42,101,4
42,22,2
42,17,5
42,38,1
42,12,4
42,56,2
42,8,1
42,21,3
42,45,2
42,7,1
42,44,3
42,83,5
42,33,3
42,54,1
42,66,1
42,18,1
42,71,4
42,50,5
42,77,4
42,97,4
42,3,1
42,90,3
42,105,2
42,48,3
42,13,1
42,75,3
42,55,2
42,11,2
42,102,2
42,84,1
42,70,4
42,30,1
42,92,4
42,89,5
42,98,3
42,63,4
42,79,4
42,69,3
42,28,4
42,20,4
42,86,3
42,59,5
42,85,1
42,16,5
42,47,4
42,53,4
42,99,4
42,61,5
42,15,1
42,82,1
42,103,3
42,43,4
42,76,2
42,40,2
42,37,4
42,62,5
42,49,5
42,78,5
42,14,4
42,68,1
42,46,5
42,57,1
42,88,5
42,80,2
42,72,5
42,81,4
42,24,4
42,1,5
42,19,5
43,71,3
43,13,1
43,34,1
43,92,2
43,26,4
43,7,3
43,30,2
43,69,1
43,98,1
43,77,4
43,96,5
43,103,2
43,16,5
43,18,1
43,64,3
43,75,2
43,93,4
43,46,5
43,39,5
43,27,4
43,41,3
43,17,2
43,23,5
43,84,4
43,66,5
43,40,4
43,78,3
43,85,5
43,25,5
43,51,2
43,50,4
43,95,5
43,24,1
43,76,3
43,94,1
43,36,1
43,60,4
43,81,3
43,35,3
43,21,4
43,54,4
43,74,4
43,90,4
43,19,5
43,11,4
43,49,3
43,59,1
43,20,1
43,87,5
43,9,2
43,4,3
43,73,2
43,31,2
43,32,4
43,53,3
43,101,1
43,102,2
43,22,2
43,70,5
43,55,1
43,80,1
43,56,5
43,45,4
43,89,5
43,8,3
43,15,5
43,99,1
43,52,1
43,58,1
43,79,1
43,6,2
43,105,3
43,48,4
44,88,3
44,60,5
44,85,4
44,24,1
44,91,1
44,70,4
44,64,5
44,55,5
44,1,4
44,27,4
44,46,1
44,79,1
44,7,5
44,54,2
44,57,5
44,31,1
44,20,5
44,22,3
44,95,3
44,11,5
44,29,1
44,3,2
44,9,5
44,87,4
44,71,4
44,58,1
44,65,2
44,33,4
44,75,3
44,72,1
44,43,1
44,19,2
44,94,2
44,16,5
44,81,3
44,52,1
44,10,3
44,25,1
44,40,5
44,102,5
44,23,4
44,83,3
44,61,5
44,37,5
44,97,4
44,84,4
44,21,1
44,18,4
44,74,1
44,45,5
44,86,5
44,53,5
44,103,3
44,77,1
44,63,1
44,14,2
44,13,4
44,39,2
44,73,3
44,34,2
44,36,3
44,68,2
44,28,1
44,47,2
44,105,2
44,50,4
44,66,1
44,26,3
44,89,4
44,35,5
44,67,1
44,96,4
44,78,3
44,32,3
44,15,2
44,93,3
44,38,1
44,92,1
44,6,4
44,42,2
44,12,3
44,2,3
45,15,5
45,35,3
45,62,3
45,100,1
45,44,2
45,42,3
45,50,5
45,65,5
45,11,1
45,14,2
45,59,4
45,87,5
45,6,1
45,79,5
45,49,5
45,1,1
45,21,3
45,5,1
45,3,5
45,76,5
45,54,5
45,13,1
45,81,3
45,71,1
45,73,4
45,31,1
45,77,1
45,70,3
45,60,1
45,63,3
45,40,5
45,25,3
45,80,1
45,26,2
45,52,3
45,7,3
45,90,4
45,19,4
45,88,1
45,24,2
45,57,5
45,33,5
45,64,2
45,18,4
45,2,3
45,103,5
45,105,2
45,30,3
45,95,3
45,20,4
45,41,2
45,27,1
45,68,1
45,12,1
45,84,2
45,61,1
45,101,4
45,37,4
45,91,3
45,99,1
45,66,3
45,89,5
45,32,1
45,16,3
45,34,2
45,4,5
45,45,5
45,104,4
45,47,2
45,102,5
45,83,1
45,51,3
45,69,3
45,67,5
45,48,3
45,96,2
45,53,4
45,28,2
45,8,4
45,75,5
45,78,1
46,25,4
46,71,5
46,38,4
46,18,5
46,73,4
46,1,4
46,12,4
46,63,5
46,72,3
46,60,4
46,14,4
46,78,1
46,83,3
46,3,1
46,98,1
46,47,4
46,90,1
46,40,5
46,48,1
46,37,3
46,56,4
46,95,5
46,4,3
46,41,2
46,42,5
46,61,2
46,74,4
46,46,3
46,86,5
46,45,1
46,104,3
46,39,1
46,55,1
46,24,2
46,10,5
46,5,3
46,94,3
46,51,2
46,20,5
46,80,5
46,16,5
46,15,1
46,9,3
46,97,5
46,19,1
46,100,1
46,58,3
46,102,1
46,49,5
46,68,1
46,13,3
46,105,4
46,64,5
46,62,2
46,99,3
46,67,1
46,33,3
46,23,2
46,92,2
46,7,3
46,66,4
46,65,5
46,27,4
46,52,1
46,53,2
46,70,5
46,35,5
46,28,5
46,6,3
46,84,4
46,103,4
46,91,2
46,8,5
46,89,3
46,87,2
46,59,2
47,73,5
47,9,4
47,33,3
47,64,2
47,95,4
47,42,3
47,78,1
47,48,3
47,55,3
47,28,5
47,50,5
47,81,5
47,11,4
47,15,5
47,63,3
47,51,5
47,38,5
47,30,1
47,2,5
47,89,5
47,93,4
47,96,5
47,34,3
47,53,2
47,61,2
47,88,1
47,74,3
47,70,1
47,72,1
47,4,3
47,65,3
47,101,4
47,3,4
47,85,4
47,62,1
47,90,1
47,6,5
47,84,3
47,56,4
47,52,4
47,19,4
47,79,4
47,60,5
47,36,5
47,80,4
47,31,1
47,37,4
47,69,3
47,77,2
47,98,5
47,71,3
47,12,4
47,104,3
47,102,3
47,59,4
47,23,5
47,91,1
47,57,2
47,58,1
47,87,1
47,94,5
47,20,4
47,21,3
47,75,4
47,14,1
47,13,3
47,5,3
47,29,5
47,22,1
47,105,5
47,8,1
47,67,4
47,99,4
47,7,2
47,46,1
47,44,2
47,26,3
47,49,1
47,100,4
48,25,1
48,31,4
48,18,4
48,99,2
48,86,1
48,17,5
48,101,5
48,75,2
48,2,2
48,79,2
48,15,4
48,53,1
48,81,5
48,20,1
48,12,3
48,68,2
48,36,3
48,76,1
48,96,1
48,29,4
48,35,5
48,54,2
48,42,4
48,78,2
48,8,5
48,46,2
48,69,3
48,95,2
48,59,1
48,84,1
48,6,3
48,88,2
48,43,5
48,3,2
48,41,5
48,4,2
48,24,3
48,39,3
48,19,1
48,37,1
48,94,2
48,93,5
48,21,4
48,23,3
48,1,1
48,85,2
48,33,3
48,98,4
48,82,2
48,105,3
48,89,5
48,38,3
48,67,4
48,73,1
48,13,5
48,60,3
48,5,3
48,28,4
48,77,5
48,100,1
48,48,4
48,102,1
48,7,3
48,52,4
48,70,1
48,66,5
48,45,5
48,44,5
48,58,1
48,11,3
48,92,2
48,57,5
48,50,1
48,32,4
48,14,1
48,55,3
48,63,3
48,80,5
49,85,1
49,38,4
49,10,2
49,9,1
49,3,1
49,103,5
49,60,1
49,90,3
49,24,4
49,16,5
49,22,4
49,100,5
49,13,2
49,57,1
49,29,1
49,56,5
49,78,1
49,91,1
49,86,2
49,95,2
49,35,3
49,58,2
49,5,4
49,8,4
49,48,4
49,98,1
49,63,4
49,89,2
49,41,4
49,69,5
49,43,3
49,50,1
49,14,4
49,88,4
49,104,2
49,33,1
49,18,4
49,102,1
49,73,2
49,59,2
49,84,3
49,64,3
49,77,4
49,62,5
49,71,2
49,74,3
49,83,1
49,87,5
49,97,1
49,101,5
49,68,3
49,23,5
49,6,1
49,96,1
49,45,2
49,82,4
49,55,5
49,7,1
49,65,5
49,51,2
49,47,4
49,70,5
49,92,4
49,27,1
49,72,1
49,61,3
49,79,4
49,20,2
49,12,1
49,21,4
49,39,4
49,53,4
49,80,4
49,31,1
49,99,2
50,74,5
50,38,2
50,30,4
50,63,4
50,3,3
50,24,4
50,26,2
50,18,1
50,87,4
50,105,3
50,83,4
50,80,5
50,35,3
50,88,2
50,92,1
50,69,4
50,48,2
50,94,4
50,41,4
50,86,5
50,28,4
50,82,3
50,32,1
50,33,1
50,73,4
50,104,5
50,66,3
50,89,4
50,60,5
50,25,3
50,61,3
50,9,1
50,78,5
50,55,2
50,45,4
50,90,2
50,54,2
50,4,5
50,57,5
50,21,5
50,52,1
50,44,2
50,62,4
50,19,5
50,14,4
50,49,3
50,1,5
50,50,2
50,10,2
50,46,3
50,84,2
50,67,3
50,70,1
50,97,3
50,93,2
50,103,2
50,77,1
50,79,1
50,75,5
50,17,4
50,102,2
50,95,3
50,53,1
50,58,3
50,2,4
50,65,2
50,96,2
50,36,5
50,99,5
50,11,1
50,27,5
50,91,2
50,81,1
50,34,2
50,15,1
50,100,3
50,16,5
50,71,2
50,22,4
50,85,4
50,47,1
50,68,5
50,43,5
51,2,2
51,86,3
51,12,2
51,83,2
51,65,2
51,45,3
51,29,5
51,42,4
51,87,3
51,28,4
51,17,2
51,73,4
51,8,1
51,10,3
51,5,1
51,26,1
51,77,1
51,94,2
51,33,2
51,53,2
51,63,1
51,58,3
51,20,1
51,37,5
51,59,4
51,39,4
51,103,2
51,35,3
51,11,3
51,44,3
51,71,1
51,4,5
51,27,1
51,24,3
51,52,3
51,7,1
51,84,3
51,23,3
51,62,4
51,89,4
51,51,5
51,101,5
51,25,2
51,102,2
51,14,2
51,15,1
51,36,4
51,1,4
51,49,5
51,61,5
51,30,4
51,3,3
51,55,3
51,21,3
51,56,5
51,91,1
51,9,4
51,67,1
51,19,1
51,76,3
51,93,4
51,81,4
51,64,5
51,13,1
51,48,4
51,88,5
51,95,5
51,6,3
51,38,1
51,104,1
51,32,4
51,97,1
51,90,5
51,75,1
51,72,2
51,70,4
51,68,4
51,41,4
51,50,5
51,43,2
51,60,1
51,82,4
51,54,3
52,84,3
52,24,5
52,70,1
52,33,2
52,15,1
52,52,3
52,97,3
52,51,4
52,13,2
52,6,4
52,42,3
52,31,2
52,76,3
52,92,4
52,99,1
52,102,4
52,43,3
52,4,3
52,81,5
52,91,5
52,47,2
52,20,4
52,57,2
52,95,2
52,58,1
52,96,5
52,46,3
52,83,2
52,73,3
52,26,5
52,49,4
52,90,2
52,103,1
52,14,1
52,62,1
52,38,2
52,1,3
52,89,5
52,37,5
52,82,2
52,23,1
52,22,4
52,9,5
52,87,2
52,59,1
52,3,1
52,44,1
52,66,2
52,40,5
52,25,2
52,79,5
52,68,2
52,50,5
52,75,4
52,98,4
52,36,3
52,35,2
52,27,4
52,32,5
52,48,2
52,16,5
52,71,3
52,63,2
52,41,2
52,12,3
52,104,4
52,45,2
52,74,5
52,5,3
52,77,4
52,28,2
52,18,3
52,93,4
52,10,2
53,96,2
53,21,1
53,33,4
53,43,4
53,10,2
53,37,3
53,104,5
53,31,4
53,59,5
53,30,3
53,64,2
53,19,1
53,11,2
53,40,3
53,46,2
53,95,1
53,50,3
53,73,5
53,18,1
53,51,2
53,86,3
53,66,5
53,78,2
53,1,1
53,23,2
53,83,3
53,22,3
53,87,1
53,90,4
53,38,4
53,45,3
53,80,3
53,16,1
53,75,2
53,4,5
53,5,3
53,72,1
53,68,4
53,7,2
53,65,1
53,6,2
53,53,5
53,17,3
53,91,4
53,82,1
53,56,5
53,32,5
53,81,4
53,26,4
53,99,4
53,12,4
53,58,4
53,29,5
53,105,5
53,61,4
53,92,3
53,54,5
53,9,4
53,34,5
53,49,3
53,74,1
53,100,4
53,2,2
53,102,1
53,42,1
53,62,3
53,14,4
53,52,2
53,57,4
53,94,5
53,13,2
53,3,4
53,84,5
53,27,3
53,89,5
53,79,5
53,28,2
53,71,1
53,63,4
53,44,1
53,103,5
54,86,3
54,57,2
54,89,4
54,68,1
54,60,2
54,26,5
54,43,1
54,80,5
54,88,3
54,91,5
54,10,4
54,41,2
54,4,3
54,2,4
54,19,1
54,7,4
54,20,3
54,72,1
54,18,5
54,36,3
54,50,5
54,85,1
54,67,1
54,1,5
54,39,4
54,33,1
54,103,4
54,48,1
54,14,1
54,40,3
54,21,2
54,74,2
54,76,3
54,9,4
54,100,4
54,8,3
54,46,3
54,65,5
54,75,1
54,81,1
54,70,5
54,30,4
54,23,3
54,3,1
54,28,3
54,24,5
54,59,2
54,6,4
54,83,2
54,51,4
54,71,5
54,29,3
54,22,2
54,92,2
54,101,2
54,56,3
54,99,3
54,102,2
54,93,5
54,45,2
54,53,4
54,47,1
54,95,4
54,37,1
54,55,5
54,13,2
54,54,3
54,52,4
54,49,5
54,94,1
54,87,3
54,58,4
54,35,5
54,69,3
54,31,3
54,64,4
54,62,3
55,55,5
55,26,3
55,62,3
55,57,3
55,66,4
55,96,2
55,82,4
55,79,4
55,23,1
55,98,2
55,14,1
55,30,3
55,61,1
55,71,2
55,69,2
55,58,3
55,91,2
55,65,5
55,67,1
55,35,1
55,73,4
55,89,5
55,3,2
55,70,2
55,33,5
55,36,3
55,90,4
55,78,5
55,21,5
55,16,5
55,56,5
55,17,2
55,19,4
55,93,2
55,18,5
55,32,1
55,92,2
55,80,2
55,12,4
55,40,1
55,44,5
55,4,1
55,85,1
55,8,1
55,1,4
55,59,4
55,74,1
55,43,1
55,20,2
55,11,1
55,95,4
55,31,1
55,102,3
55,72,4
55,101,2
55,9,2
55,54,5
55,37,3
55,7,2
55,49,3
55,52,4
55,38,1
55,87,3
55,81,3
55,13,3
55,6,3
55,29,3
55,53,4
55,46,3
55,83,4
55,22,2
55,94,5
55,50,5
55,99,1
55,84,1
55,27,1
55,76,3
55,48,1
55,25,5
55,88,4
55,10,5
55,34,1
55,105,2
55,77,3
55,100,3
55,41,3
55,2,2
55,63,5
55,68,4
56,37,1
56,41,5
56,103,3
56,92,1
56,85,1
56,69,5
56,19,2
56,74,1
56,22,1
56,101,3
56,12,1
56,40,5
56,7,4
56,79,4
56,57,3
56,23,2
56,93,5
56,97,4
56,78,3
56,59,4
56,31,1
56,70,3
56,32,2
56,2,2
56,76,3
56,43,5
56,61,5
56,90,1
56,30,4
56,10,3
56,77,3
56,52,4
56,53,5
56,28,5
56,49,1
56,11,5
56,55,1
56,26,1
56,35,3
56,98,1
56,100,4
56,51,4
56,66,1
56,68,1
56,44,3
56,20,2
56,56,2
56,8,4
56,73,4
56,46,4
56,91,1
56,58,2
56,60,3
56,87,1
56,36,3
56,13,4
56,27,1
56,99,5
56,65,3
56,96,1
56,86,2
56,1,3
56,80,3
56,50,5
56,16,5
56,38,5
56,34,4
56,64,5
56,24,2
56,67,1
56,45,3
56,48,1
56,81,3
56,9,4
56,63,4
56,75,4
56,105,4
56,33,2
56,82,4
56,3,2
56,89,5
57,78,3
57,4,5
57,54,1
57,68,3
57,88,5
57,86,1
57,74,5
57,85,5
57,6,4
57,37,4
57,13,3
57,93,3
57,63,3
57,10,3
57,17,3
57,3,4
57,59,2
57,94,1
57,7,5
57,81,4
57,73,2
57,65,4
57,49,1
57,62,4
57,45,3
57,30,2
57,39,1
57,56,4
57,100,1
57,24,2
57,89,5
57,8,5
57,40,2
57,1,3
57,66,5
57,96,2
57,77,1
57,92,4
57,58,4
57,33,1
57,23,4
57,76,2
57,105,4
57,60,2
57,14,5
57,27,4
57,2,5
57,79,4
57,29,1
57,38,4
57,16,3
57,25,1
57,35,5
57,32,3
57,102,4
57,98,4
57,43,1
57,51,2
57,12,5
57,99,5
57,42,4
57,91,3
57,18,4
57,82,4
57,70,3
57,11,1
57,55,3
57,22,2
57,103,5
57,84,2
57,34,3
57,69,3
57,31,2
57,21,2
57,26,3
57,28,2
57,47,5
57,53,5
57,20,1
57,87,5
57,97,3
57,44,4
57,101,3
57,67,1
57,72,3
58,23,3
58,59,5
58,76,1
58,96,5
58,54,1
58,41,4
58,48,2
58,67,4
58,28,3
58,101,1
58,58,3
58,11,4
58,42,2
58,88,3
58,75,5
58,47,1
58,17,1
58,37,2
58,40,5
58,69,1
58,93,1
58,49,4
58,13,3
58,38,3
58,100,1
58,21,1
58,98,4
58,45,5
58,65,1
58,94,4
58,34,1
58,27,5
58,78,4
58,6,2
58,86,4
58,73,1
58,91,3
58,3,2
58,26,2
58,31,5
58,44,1
58,2,1
58,71,4
58,53,1
58,32,2
58,16,5
58,79,4
58,57,1
58,12,1
58,99,4
58,20,4
58,61,1
58,89,2
58,24,1
58,102,3
58,51,4
58,62,2
58,70,1
58,25,3
58,30,1
58,77,1
58,29,4
58,63,4
58,81,5
58,43,4
58,97,2
58,105,1
58,18,4
58,46,2
58,68,1
58,50,5
58,4,1
58,36,4
58,5,3
58,83,4
58,60,3
58,56,2
58,104,4
58,15,3
59,27,3
59,72,3
59,83,3
59,36,1
59,67,1
59,82,5
59,99,2
59,95,4
59,44,3
59,84,2
59,70,1
59,68,3
59,10,5
59,19,2
59,104,3
59,8,2
59,49,2
59,17,2
59,96,5
59,102,5
59,3,2
59,24,1
59,12,2
59,20,4
59,100,1
59,33,3
59,73,3
59,69,5
59,2,1
59,90,2
59,41,4
59,103,2
59,32,5
59,31,4
59,7,4
59,54,5
59,52,4
59,50,3
59,47,1
59,9,1
59,13,2
